hgnc_id	Level2
HGNC:6121	Dysmorphic and congenital abnormality syndromes
HGNC:13013	Dysmorphic and congenital abnormality syndromes
HGNC:6263	Dysmorphic and congenital abnormality syndromes
HGNC:12637	Dysmorphic and congenital abnormality syndromes
HGNC:19960	Dysmorphic and congenital abnormality syndromes
HGNC:23419	Dysmorphic and congenital abnormality syndromes
HGNC:30497	Dysmorphic and congenital abnormality syndromes
HGNC:7133	Dysmorphic and congenital abnormality syndromes
HGNC:6859	Dysmorphic and congenital abnormality syndromes
HGNC:6891	Dysmorphic and congenital abnormality syndromes
HGNC:6901	Dysmorphic and congenital abnormality syndromes
HGNC:15455	Dysmorphic and congenital abnormality syndromes
HGNC:7001	Dysmorphic and congenital abnormality syndromes
HGNC:7095	Dysmorphic and congenital abnormality syndromes
HGNC:7121	Dysmorphic and congenital abnormality syndromes
HGNC:7391	Dysmorphic and congenital abnormality syndromes
HGNC:33778	Dysmorphic and congenital abnormality syndromes
HGNC:9706	Dysmorphic and congenital abnormality syndromes
HGNC:7728	Dysmorphic and congenital abnormality syndromes
HGNC:7744	Dysmorphic and congenital abnormality syndromes
HGNC:28862	Dysmorphic and congenital abnormality syndromes
HGNC:7881	Dysmorphic and congenital abnormality syndromes
HGNC:2567	Dysmorphic and congenital abnormality syndromes
HGNC:8617	Dysmorphic and congenital abnormality syndromes
HGNC:20672	Dysmorphic and congenital abnormality syndromes
HGNC:26270	Dysmorphic and congenital abnormality syndromes
HGNC:8967	Dysmorphic and congenital abnormality syndromes
HGNC:26031	Dysmorphic and congenital abnormality syndromes
HGNC:20194	Dysmorphic and congenital abnormality syndromes
HGNC:20422	Dysmorphic and congenital abnormality syndromes
HGNC:17652	Dysmorphic and congenital abnormality syndromes
HGNC:9585	Dysmorphic and congenital abnormality syndromes
HGNC:9896	Dysmorphic and congenital abnormality syndromes
HGNC:10257	Dysmorphic and congenital abnormality syndromes
HGNC:10360	Dysmorphic and congenital abnormality syndromes
HGNC:10414	Dysmorphic and congenital abnormality syndromes
HGNC:15924	Dysmorphic and congenital abnormality syndromes
HGNC:21637	Dysmorphic and congenital abnormality syndromes
HGNC:19869	Dysmorphic and congenital abnormality syndromes
HGNC:7323	Dysmorphic and congenital abnormality syndromes
HGNC:10771	Dysmorphic and congenital abnormality syndromes
HGNC:10848	Dysmorphic and congenital abnormality syndromes
HGNC:10887	Dysmorphic and congenital abnormality syndromes
HGNC:10889	Dysmorphic and congenital abnormality syndromes
HGNC:10891	Dysmorphic and congenital abnormality syndromes
HGNC:10896	Dysmorphic and congenital abnormality syndromes
HGNC:10994	Dysmorphic and congenital abnormality syndromes
HGNC:6769	Dysmorphic and congenital abnormality syndromes
HGNC:6770	Dysmorphic and congenital abnormality syndromes
HGNC:11111	Dysmorphic and congenital abnormality syndromes
HGNC:2468	Dysmorphic and congenital abnormality syndromes
HGNC:11123	Dysmorphic and congenital abnormality syndromes
HGNC:11153	Dysmorphic and congenital abnormality syndromes
HGNC:11183	Dysmorphic and congenital abnormality syndromes
HGNC:11204	Dysmorphic and congenital abnormality syndromes
HGNC:29022	Dysmorphic and congenital abnormality syndromes
HGNC:16950	Dysmorphic and congenital abnormality syndromes
HGNC:11600	Dysmorphic and congenital abnormality syndromes
HGNC:11654	Dysmorphic and congenital abnormality syndromes
HGNC:24519	Dysmorphic and congenital abnormality syndromes
HGNC:29099	Dysmorphic and congenital abnormality syndromes
HGNC:11742	Dysmorphic and congenital abnormality syndromes
HGNC:20324	Dysmorphic and congenital abnormality syndromes
HGNC:11769	Dysmorphic and congenital abnormality syndromes
HGNC:11772	Dysmorphic and congenital abnormality syndromes
HGNC:11773	Dysmorphic and congenital abnormality syndromes
HGNC:18188	Dysmorphic and congenital abnormality syndromes
HGNC:15979	Dysmorphic and congenital abnormality syndromes
HGNC:30832	Dysmorphic and congenital abnormality syndromes
HGNC:7523	Dysmorphic and congenital abnormality syndromes
HGNC:20778	Dysmorphic and congenital abnormality syndromes
HGNC:30551	Dysmorphic and congenital abnormality syndromes
HGNC:12632	Dysmorphic and congenital abnormality syndromes
HGNC:12784	Dysmorphic and congenital abnormality syndromes
HGNC:15516	Dysmorphic and congenital abnormality syndromes
HGNC:14881	Dysmorphic and congenital abnormality syndromes
HGNC:12873	Dysmorphic and congenital abnormality syndromes
HGNC:12874	Dysmorphic and congenital abnormality syndromes
HGNC:29316	Dysmorphic and congenital abnormality syndromes
	Dysmorphic and congenital abnormality syndromes
HGNC:13666	Endocrine disorders
HGNC:360	Endocrine disorders
HGNC:1786	Endocrine disorders
HGNC:2590	Endocrine disorders
HGNC:6930	Endocrine disorders
HGNC:1304	Endocrine disorders
HGNC:7863	Endocrine disorders
HGNC:7960	Endocrine disorders
HGNC:7983	Endocrine disorders
HGNC:1348	Endocrine disorders
HGNC:10817	Endocrine disorders
HGNC:11359	Endocrine disorders
HGNC:11596	Endocrine disorders
HGNC:18294	Metabolic disorders
HGNC:32456	Metabolic disorders
HGNC:19358	Metabolic disorders
HGNC:23056	Metabolic disorders
HGNC:23157	Metabolic disorders
HGNC:23161	Metabolic disorders
HGNC:15672	Metabolic disorders
HGNC:868	Metabolic disorders
HGNC:18481	Metabolic disorders
HGNC:28596	Metabolic disorders
HGNC:17978	Metabolic disorders
HGNC:923	Metabolic disorders
HGNC:20207	Metabolic disorders
HGNC:924	Metabolic disorders
HGNC:930	Metabolic disorders
HGNC:28178	Metabolic disorders
HGNC:24464	Metabolic disorders
HGNC:1971	Metabolic disorders
HGNC:6938	Metabolic disorders
HGNC:17198	Metabolic disorders
HGNC:6545	Metabolic disorders
HGNC:18620	Metabolic disorders
HGNC:14857	Metabolic disorders
HGNC:18621	Metabolic disorders
HGNC:18622	Metabolic disorders
HGNC:18623	Metabolic disorders
HGNC:23406	Metabolic disorders
HGNC:2995	Metabolic disorders
HGNC:3005	Metabolic disorders
HGNC:3512	Metabolic disorders
HGNC:3513	Metabolic disorders
HGNC:17997	Metabolic disorders
HGNC:3622	Metabolic disorders
HGNC:4019	Metabolic disorders
HGNC:4125	Metabolic disorders
HGNC:4241	Metabolic disorders
HGNC:22932	Metabolic disorders
HGNC:23657	Metabolic disorders
HGNC:37276	Metabolic disorders
HGNC:6511	Metabolic disorders
HGNC:6823	Metabolic disorders
HGNC:7045	Metabolic disorders
HGNC:24862	Metabolic disorders
HGNC:7207	Metabolic disorders
HGNC:7216	Metabolic disorders
HGNC:17646	Metabolic disorders
HGNC:17893	Metabolic disorders
HGNC:23719	Metabolic disorders
HGNC:8905	Metabolic disorders
HGNC:8907	Metabolic disorders
HGNC:8957	Metabolic disorders
HGNC:8966	Metabolic disorders
HGNC:8967	Metabolic disorders
HGNC:23215	Metabolic disorders
HGNC:14938	Metabolic disorders
HGNC:26031	Metabolic disorders
HGNC:9115	Metabolic disorders
HGNC:19139	Metabolic disorders
HGNC:25902	Metabolic disorders
HGNC:9202	Metabolic disorders
HGNC:19743	Metabolic disorders
HGNC:30220	Metabolic disorders
HGNC:10702	Metabolic disorders
HGNC:11021	Metabolic disorders
HGNC:20197	Metabolic disorders
HGNC:20800	Metabolic disorders
HGNC:20862	Metabolic disorders
HGNC:25812	Metabolic disorders
HGNC:11326	Metabolic disorders
HGNC:10872	Metabolic disorders
HGNC:30760	Metabolic disorders
HGNC:13530	Metabolic disorders
HGNC:30242	Metabolic disorders
HGNC:15516	Metabolic disorders
HGNC:15517	Metabolic disorders
HGNC:59	Endocrine disorders
HGNC:392	Endocrine disorders
HGNC:5022	Endocrine disorders
HGNC:4195	Endocrine disorders
HGNC:4335	Endocrine disorders
HGNC:4451	Endocrine disorders
HGNC:4799	Endocrine disorders
HGNC:11621	Endocrine disorders
HGNC:5024	Endocrine disorders
HGNC:6091	Endocrine disorders
HGNC:6257	Endocrine disorders
HGNC:12637	Endocrine disorders
HGNC:7133	Endocrine disorders
HGNC:9115	Endocrine disorders
HGNC:10922	Endocrine disorders
HGNC:13273	Endocrine disorders
HGNC:32698	Endocrine disorders
HGNC:3806	Endocrine disorders
HGNC:28510	Endocrine disorders
HGNC:4392	Endocrine disorders
HGNC:4877	Endocrine disorders
HGNC:5948	Endocrine disorders
HGNC:6128	Endocrine disorders
HGNC:21071	Endocrine disorders
HGNC:6595	Endocrine disorders
HGNC:21734	Endocrine disorders
HGNC:11825	Endocrine disorders
HGNC:8522	Endocrine disorders
HGNC:8622	Endocrine disorders
HGNC:9210	Endocrine disorders
HGNC:9388	Endocrine disorders
HGNC:9455	Endocrine disorders
HGNC:30972	Endocrine disorders
HGNC:10923	Endocrine disorders
HGNC:8818	Endocrine disorders
HGNC:14467	Endocrine disorders
HGNC:11040	Endocrine disorders
HGNC:11585	Endocrine disorders
HGNC:11764	Endocrine disorders
HGNC:11796	Endocrine disorders
HGNC:11799	Endocrine disorders
HGNC:12015	Endocrine disorders
HGNC:12299	Endocrine disorders
HGNC:12372	Endocrine disorders
HGNC:12373	Endocrine disorders
HGNC:1938	Neurology and neurodevelopmental disorders
HGNC:2928	Neurology and neurodevelopmental disorders
HGNC:23406	Neurology and neurodevelopmental disorders
HGNC:3006	Neurology and neurodevelopmental disorders
HGNC:33882	Neurology and neurodevelopmental disorders
HGNC:6143	Neurology and neurodevelopmental disorders
HGNC:6636	Neurology and neurodevelopmental disorders
HGNC:1530	Neurology and neurodevelopmental disorders
HGNC:17089	Neurology and neurodevelopmental disorders
HGNC:2933	Neurology and neurodevelopmental disorders
HGNC:329	Neurology and neurodevelopmental disorders
HGNC:2190	Neurology and neurodevelopmental disorders
HGNC:2995	Neurology and neurodevelopmental disorders
HGNC:4241	Neurology and neurodevelopmental disorders
HGNC:6696	Neurology and neurodevelopmental disorders
HGNC:9069	Neurology and neurodevelopmental disorders
HGNC:10936	Neurology and neurodevelopmental disorders
HGNC:1052	Neurology and neurodevelopmental disorders
HGNC:1397	Neurology and neurodevelopmental disorders
HGNC:1875	Neurology and neurodevelopmental disorders
HGNC:29331	Neurology and neurodevelopmental disorders
HGNC:18625	Neurology and neurodevelopmental disorders
HGNC:14348	Neurology and neurodevelopmental disorders
HGNC:37227	Neurology and neurodevelopmental disorders
HGNC:17797	Neurology and neurodevelopmental disorders
HGNC:29634	Neurology and neurodevelopmental disorders
HGNC:18150	Neurology and neurodevelopmental disorders
HGNC:25896	Neurology and neurodevelopmental disorders
HGNC:10990	Neurology and neurodevelopmental disorders
HGNC:16901	Neurology and neurodevelopmental disorders
HGNC:28423	Neurology and neurodevelopmental disorders
HGNC:11386	Neurology and neurodevelopmental disorders
HGNC:12403	Neurology and neurodevelopmental disorders
HGNC:22082	Neurology and neurodevelopmental disorders
HGNC:17110	Ophthalmological disorders
HGNC:29861	Ophthalmological disorders
HGNC:6938	Ophthalmological disorders
HGNC:2216	Ophthalmological disorders
HGNC:2705	Ophthalmological disorders
HGNC:4274	Ophthalmological disorders
HGNC:4620	Ophthalmological disorders
HGNC:6309	Ophthalmological disorders
HGNC:6414	Ophthalmological disorders
HGNC:6440	Ophthalmological disorders
HGNC:6715	Ophthalmological disorders
HGNC:15804	Ophthalmological disorders
HGNC:8979	Ophthalmological disorders
HGNC:23785	Ophthalmological disorders
HGNC:9349	Ophthalmological disorders
HGNC:23094	Ophthalmological disorders
HGNC:16438	Ophthalmological disorders
HGNC:11530	Ophthalmological disorders
HGNC:11771	Ophthalmological disorders
HGNC:30791	Ophthalmological disorders
HGNC:12723	Ophthalmological disorders
HGNC:11642	Ophthalmological disorders
HGNC:23216	Ophthalmological disorders
HGNC:438	Skeletal disorders
HGNC:450	Skeletal disorders
HGNC:714	Skeletal disorders
HGNC:18318	Skeletal disorders
HGNC:1097	Skeletal disorders
HGNC:1739	Skeletal disorders
HGNC:17213	Skeletal disorders
HGNC:2536	Skeletal disorders
HGNC:20581	Skeletal disorders
HGNC:3226	Skeletal disorders
HGNC:3444	Skeletal disorders
HGNC:3688	Skeletal disorders
HGNC:3689	Skeletal disorders
HGNC:3690	Skeletal disorders
HGNC:3754	Skeletal disorders
HGNC:4319	Skeletal disorders
HGNC:4392	Skeletal disorders
HGNC:29670	Skeletal disorders
HGNC:30892	Skeletal disorders
HGNC:5389	Skeletal disorders
HGNC:5391	Skeletal disorders
HGNC:13556	Skeletal disorders
HGNC:5956	Skeletal disorders
HGNC:5967	Skeletal disorders
HGNC:6188	Skeletal disorders
HGNC:13013	Skeletal disorders
HGNC:7133	Skeletal disorders
HGNC:6407	Skeletal disorders
HGNC:3233	Skeletal disorders
HGNC:7392	Skeletal disorders
HGNC:8548	Skeletal disorders
HGNC:8918	Skeletal disorders
HGNC:9208	Skeletal disorders
HGNC:9644	Skeletal disorders
HGNC:14263	Skeletal disorders
HGNC:9949	Skeletal disorders
HGNC:10472	Skeletal disorders
HGNC:10896	Skeletal disorders
HGNC:20662	Skeletal disorders
HGNC:6772	Skeletal disorders
HGNC:11119	Skeletal disorders
HGNC:29022	Skeletal disorders
HGNC:11364	Skeletal disorders
HGNC:11623	Skeletal disorders
HGNC:11772	Skeletal disorders
HGNC:11773	Skeletal disorders
HGNC:11842	Skeletal disorders
HGNC:12428	Skeletal disorders
HGNC:29250	Skeletal disorders
HGNC:14881	Skeletal disorders
HGNC:12872	Skeletal disorders
	Skeletal disorders
HGNC:26724	Renal and urinary tract disorders
HGNC:29182	Renal and urinary tract disorders
HGNC:17966	Renal and urinary tract disorders
HGNC:2202	Renal and urinary tract disorders
HGNC:14889	Renal and urinary tract disorders
HGNC:26551	Renal and urinary tract disorders
HGNC:4138	Renal and urinary tract disorders
HGNC:17870	Renal and urinary tract disorders
HGNC:29536	Renal and urinary tract disorders
HGNC:7905	Renal and urinary tract disorders
HGNC:19104	Renal and urinary tract disorders
HGNC:9008	Renal and urinary tract disorders
HGNC:9009	Renal and urinary tract disorders
HGNC:9016	Renal and urinary tract disorders
HGNC:28396	Renal and urinary tract disorders
HGNC:12362	Renal and urinary tract disorders
HGNC:12363	Renal and urinary tract disorders
HGNC:25660	Renal and urinary tract disorders
HGNC:12559	Renal and urinary tract disorders
HGNC:12687	Renal and urinary tract disorders
HGNC:18340	Renal and urinary tract disorders
HGNC:48	Haematological disorders
HGNC:1839	Haematological disorders
HGNC:1366	Haematological disorders
HGNC:361	Haematological disorders
HGNC:397	Haematological disorders
HGNC:414	Haematological disorders
HGNC:14604	Haematological disorders
HGNC:492	Haematological disorders
HGNC:1101	Haematological disorders
HGNC:20473	Haematological disorders
HGNC:26929	Haematological disorders
HGNC:1689	Haematological disorders
HGNC:1713	Haematological disorders
HGNC:2439	Haematological disorders
HGNC:26169	Haematological disorders
HGNC:2548	Haematological disorders
HGNC:2561	Haematological disorders
HGNC:2861	Haematological disorders
HGNC:2890	Haematological disorders
HGNC:27030	Haematological disorders
HGNC:3309	Haematological disorders
HGNC:3377	Haematological disorders
HGNC:3381	Haematological disorders
HGNC:3436	Haematological disorders
HGNC:26922	Haematological disorders
HGNC:3582	Haematological disorders
HGNC:3583	Haematological disorders
HGNC:3584	Haematological disorders
HGNC:3585	Haematological disorders
HGNC:3586	Haematological disorders
HGNC:3587	Haematological disorders
HGNC:3588	Haematological disorders
HGNC:25568	Haematological disorders
HGNC:20748	Haematological disorders
HGNC:24861	Haematological disorders
HGNC:4057	Haematological disorders
HGNC:4170	Haematological disorders
HGNC:4171	Haematological disorders
HGNC:4311	Haematological disorders
HGNC:4237	Haematological disorders
HGNC:20134	Haematological disorders
HGNC:4624	Haematological disorders
HGNC:16915	Haematological disorders
HGNC:4823	Haematological disorders
HGNC:4824	Haematological disorders
HGNC:4827	Haematological disorders
HGNC:4922	Haematological disorders
HGNC:6392	Haematological disorders
HGNC:6345	Haematological disorders
HGNC:14450	Haematological disorders
HGNC:7217	Haematological disorders
HGNC:7468	Haematological disorders
HGNC:7473	Haematological disorders
HGNC:7652	Haematological disorders
HGNC:17820	Haematological disorders
HGNC:26144	Haematological disorders
HGNC:8877	Haematological disorders
HGNC:28993	Haematological disorders
HGNC:9020	Haematological disorders
HGNC:15508	Haematological disorders
HGNC:10006	Haematological disorders
HGNC:10031	Haematological disorders
HGNC:10301	Haematological disorders
HGNC:10345	Haematological disorders
HGNC:10360	Haematological disorders
HGNC:10383	Haematological disorders
HGNC:10397	Haematological disorders
HGNC:10402	Haematological disorders
HGNC:10411	Haematological disorders
HGNC:10414	Haematological disorders
HGNC:10440	Haematological disorders
HGNC:15888	Haematological disorders
HGNC:1348	Haematological disorders
HGNC:1349	Haematological disorders
HGNC:19440	Haematological disorders
HGNC:10702	Haematological disorders
HGNC:10908	Haematological disorders
HGNC:10938	Haematological disorders
HGNC:26054	Haematological disorders
HGNC:11005	Haematological disorders
HGNC:11027	Haematological disorders
HGNC:23845	Haematological disorders
HGNC:11272	Haematological disorders
HGNC:11274	Haematological disorders
HGNC:11577	Haematological disorders
HGNC:11653	Haematological disorders
HGNC:11730	Haematological disorders
HGNC:11740	Haematological disorders
HGNC:16517	Haematological disorders
HGNC:12009	Haematological disorders
HGNC:25009	Haematological disorders
HGNC:12592	Haematological disorders
HGNC:14579	Haematological disorders
